2101,,,R.07/12/15,売掛金,㈱ﾘｸﾙｰﾄﾍﾟｲﾒﾝﾄ2,,対象外,1346506,,,,,対象外,0,,リクルートペイメント　入金額,,,3,,,0,0,no
2110,,,R.07/12/25,,,,対象外,0,,売上高(10%),,Crab Shrimp and Oyster,課税売上込10%,1906021,,リクルートペイメント　売上,,,3,,,0,0,no
2100,,,R.07/12/25,クレジット手数料,クレジット手数料(課税),Crab Shrimp and Oyster,課対仕入込10%適格,8325,,,,,対象外,0,,リクルートペイメント　手数料/課税,,,3,,,0,0,no
2100,,,R.07/12/25,クレジット手数料,クレジット手数料,Crab Shrimp and Oyster,非課仕入,52098,,,,,対象外,0,,リクルートペイメント　手数料/非課税,,,3,,,0,0,no
2101,,,R.07/12/25,売掛金,㈱ﾘｸﾙｰﾄﾍﾟｲﾒﾝﾄ2,,対象外,1845598,,,,,対象外,0,,リクルートペイメント　入金額,,,3,,,0,0,no
2110,,,R.07/11/06,,,,対象外,0,,売上高(10%),,牡蠣と和牛の奴隷,課税売上込10%,1787754,,リクルートペイメント　売上,,,3,,,0,0,no
2100,,,R.07/11/06,クレジット手数料,クレジット手数料(課税),牡蠣と和牛の奴隷,課対仕入込10%適格,151,,,,,対象外,0,,リクルートペイメント　手数料/課税,,,3,,,0,0,no
2100,,,R.07/11/06,クレジット手数料,クレジット手数料,牡蠣と和牛の奴隷,非課仕入,57026,,,,,対象外,0,,リクルートペイメント　手数料/非課税,,,3,,,0,0,no
2101,,,R.07/11/06,売掛金,㈱ﾘｸﾙｰﾄﾍﾟｲﾒﾝﾄ2,,対象外,1730577,,,,,対象外,0,,リクルートペイメント　入金額,,,3,,,0,0,no
2110,,,R.07/11/17,,,,対象外,0,,売上高(10%),,牡蠣と和牛の奴隷,課税売上込10%,113037,,リクルートペイメント　売上(2025-10(月末)),,,3,,,0,0,no
2100,,,R.07/11/17,クレジット手数料,クレジット手数料,牡蠣と和牛の奴隷,非課仕入,3503,,,,,対象外,0,,リクルートペイメント　手数料/非課税(2025-10(月末)),,,3,,,0,0,no
2101,,,R.07/11/17,売掛金,㈱ﾘｸﾙｰﾄﾍﾟｲﾒﾝﾄ2,,対象外,109534,,,,,対象外,0,,リクルートペイメント　入金額(2025-10(月末)),,,3,,,0,0,no
2110,,,R.07/11/17,,,,対象外,0,,売上高(10%),,牡蠣と和牛の奴隷,課税売上込10%,1486226,,リクルートペイメント　売上,,,3,,,0,0,no
2100,,,R.07/11/17,クレジット手数料,クレジット手数料(課税),牡蠣と和牛の奴隷,課対仕入込10%適格,3590,,,,,対象外,0,,リクルートペイメント　手数料/課税,,,3,,,0,0,no
2100,,,R.07/11/17,クレジット手数料,クレジット手数料,牡蠣と和牛の奴隷,非課仕入,42684,,,,,対象外,0,,リクルートペイメント　手数料/非課税,,,3,,,0,0,no
2101,,,R.07/11/17,売掛金,㈱ﾘｸﾙｰﾄﾍﾟｲﾒﾝﾄ2,,対象外,1439952,,,,,対象外,0,,リクルートペイメント　入金額,,,3,,,0,0,no
2110,,,R.07/11/26,,,,対象外,0,,売上高(10%),,牡蠣と和牛の奴隷,課税売上込10%,1585025,,リクルートペイメント　売上,,,3,,,0,0,no
2100,,,R.07/11/26,クレジット手数料,クレジット手数料(課税),牡蠣と和牛の奴隷,課対仕入込10%適格,5042,,,,,対象外,0,,リクルートペイメント　手数料/課税,,,3,,,0,0,no
2100,,,R.07/11/26,クレジット手数料,クレジット手数料,牡蠣と和牛の奴隷,非課仕入,44970,,,,,対象外,0,,リクルートペイメント　手数料/非課税,,,3,,,0,0,no
2101,,,R.07/11/26,売掛金,㈱ﾘｸﾙｰﾄﾍﾟｲﾒﾝﾄ2,,対象外,1535013,,,,,対象外,0,,リクルートペイメント　入金額,,,3,,,0,0,no
2110,,,R.07/12/05,,,,対象外,0,,売上高(10%),,牡蠣と和牛の奴隷,課税売上込10%,2224682,,リクルートペイメント　売上,,,3,,,0,0,no
2100,,,R.07/12/05,クレジット手数料,クレジット手数料(課税),牡蠣と和牛の奴隷,課対仕入込10%適格,13473,,,,,対象外,0,,リクルートペイメント　手数料/課税,,,3,,,0,0,no
2100,,,R.07/12/05,クレジット手数料,クレジット手数料,牡蠣と和牛の奴隷,非課仕入,58042,,,,,対象外,0,,リクルートペイメント　手数料/非課税,,,3,,,0,0,no
2101,,,R.07/12/05,売掛金,㈱ﾘｸﾙｰﾄﾍﾟｲﾒﾝﾄ2,,対象外,2153167,,,,,対象外,0,,リクルートペイメント　入金額,,,3,,,0,0,no
2110,,,R.07/12/15,,,,対象外,0,,売上高(10%),,牡蠣と和牛の奴隷,課税売上込10%,155386,,リクルートペイメント　売上(2025-11(月末)),,,3,,,0,0,no
2100,,,R.07/12/15,クレジット手数料,クレジット手数料(課税),牡蠣と和牛の奴隷,課対仕入込10%適格,3189,,,,,対象外,0,,リクルートペイメント　手数料/課税(2025-11(月末)),,,3,,,0,0,no
2100,,,R.07/12/15,クレジット手数料,クレジット手数料,牡蠣と和牛の奴隷,非課仕入,2018,,,,,対象外,0,,リクルートペイメント　手数料/非課税(2025-11(月末)),,,3,,,0,0,no
2101,,,R.07/12/15,売掛金,㈱ﾘｸﾙｰﾄﾍﾟｲﾒﾝﾄ2,,対象外,150179,,,,,対象外,0,,リクルートペイメント　入金額(2025-11(月末)),,,3,,,0,0,no
2110,,,R.07/12/15,,,,対象外,0,,売上高(10%),,牡蠣と和牛の奴隷,課税売上込10%,1657400,,リクルートペイメント　売上,,,3,,,0,0,no
2100,,,R.07/12/15,クレジット手数料,クレジット手数料(課税),牡蠣と和牛の奴隷,課対仕入込10%適格,14353,,,,,対象外,0,,リクルートペイメント　手数料/課税,,,3,,,0,0,no
2100,,,R.07/12/15,クレジット手数料,クレジット手数料,牡蠣と和牛の奴隷,非課仕入,38837,,,,,対象外,0,,リクルートペイメント　手数料/非課税,,,3,,,0,0,no
2101,,,R.07/12/15,売掛金,㈱ﾘｸﾙｰﾄﾍﾟｲﾒﾝﾄ2,,対象外,1604210,,,,,対象外,0,,リクルートペイメント　入金額,,,3,,,0,0,no
2110,,,R.07/12/25,,,,対象外,0,,売上高(10%),,牡蠣と和牛の奴隷,課税売上込10%,2181793,,リクルートペイメント　売上,,,3,,,0,0,no
2100,,,R.07/12/25,クレジット手数料,クレジット手数料(課税),牡蠣と和牛の奴隷,課対仕入込10%適格,16842,,,,,対象外,0,,リクルートペイメント　手数料/課税,,,3,,,0,0,no
2100,,,R.07/12/25,クレジット手数料,クレジット手数料,牡蠣と和牛の奴隷,非課仕入,52709,,,,,対象外,0,,リクルートペイメント　手数料/非課税,,,3,,,0,0,no
2101,,,R.07/12/25,売掛金,㈱ﾘｸﾙｰﾄﾍﾟｲﾒﾝﾄ2,,対象外,2112242,,,,,対象外,0,,リクルートペイメント　入金額,,,3,,,0,0,no
2110,,,R.07/11/06,,,,対象外,0,,売上高(10%),,カキノバル,課税売上込10%,1162565,,リクルートペイメント　売上,,,3,,,0,0,no
2100,,,R.07/11/06,クレジット手数料,クレジット手数料(課税),カキノバル,課対仕入込10%適格,999,,,,,対象外,0,,リクルートペイメント　手数料/課税,,,3,,,0,0,no
2100,,,R.07/11/06,クレジット手数料,クレジット手数料,カキノバル,非課仕入,29011,,,,,対象外,0,,リクルートペイメント　手数料/非課税,,,3,,,0,0,no
2101,,,R.07/11/06,売掛金,㈱ﾘｸﾙｰﾄﾍﾟｲﾒﾝﾄ2,,対象外,1132555,,,,,対象外,0,,リクルートペイメント　入金額,,,3,,,0,0,no
2110,,,R.07/11/17,,,,対象外,0,,売上高(10%),,カキノバル,課税売上込10%,21083,,リクルートペイメント　売上(2025-10(月末)),,,3,,,0,0,no
2100,,,R.07/11/17,クレジット手数料,クレジット手数料,カキノバル,非課仕入,526,,,,,対象外,0,,リクルートペイメント　手数料/非課税(2025-10(月末)),,,3,,,0,0,no
2101,,,R.07/11/17,売掛金,㈱ﾘｸﾙｰﾄﾍﾟｲﾒﾝﾄ2,,対象外,20557,,,,,対象外,0,,リクルートペイメント　入金額(2025-10(月末)),,,3,,,0,0,no
2110,,,R.07/11/17,,,,対象外,0,,売上高(10%),,カキノバル,課税売上込10%,1167237,,リクルートペイメント　売上,,,3,,,0,0,no
2100,,,R.07/11/17,クレジット手数料,クレジット手数料(課税),カキノバル,課対仕入込10%適格,472,,,,,対象外,0,,リクルートペイメント　手数料/課税,,,3,,,0,0,no
2100,,,R.07/11/17,クレジット手数料,クレジット手数料,カキノバル,非課仕入,28810,,,,,対象外,0,,リクルートペイメント　手数料/非課税,,,3,,,0,0,no
2101,,,R.07/11/17,売掛金,㈱ﾘｸﾙｰﾄﾍﾟｲﾒﾝﾄ2,,対象外,1137955,,,,,対象外,0,,リクルートペイメント　入金額,,,3,,,0,0,no
2110,,,R.07/11/26,,,,対象外,0,,売上高(10%),,カキノバル,課税売上込10%,1024749,,リクルートペイメント　売上,,,3,,,0,0,no
2100,,,R.07/11/26,クレジット手数料,クレジット手数料(課税),カキノバル,課対仕入込10%適格,234,,,,,対象外,0,,リクルートペイメント　手数料/課税,,,3,,,0,0,no
2100,,,R.07/11/26,クレジット手数料,クレジット手数料,カキノバル,非課仕入,25481,,,,,対象外,0,,リクルートペイメント　手数料/非課税,,,3,,,0,0,no
2101,,,R.07/11/26,売掛金,㈱ﾘｸﾙｰﾄﾍﾟｲﾒﾝﾄ2,,対象外,999034,,,,,対象外,0,,リクルートペイメント　入金額,,,3,,,0,0,no
2110,,,R.07/12/05,,,,対象外,0,,売上高(10%),,カキノバル,課税売上込10%,1237347,,リクルートペイメント　売上,,,3,,,0,0,no
2100,,,R.07/12/05,クレジット手数料,クレジット手数料(課税),カキノバル,課対仕入込10%適格,110,,,,,対象外,0,,リクルートペイメント　手数料/課税,,,3,,,0,0,no
2100,,,R.07/12/05,クレジット手数料,クレジット手数料,カキノバル,非課仕入,31055,,,,,対象外,0,,リクルートペイメント　手数料/非課税,,,3,,,0,0,no
2101,,,R.07/12/05,売掛金,㈱ﾘｸﾙｰﾄﾍﾟｲﾒﾝﾄ2,,対象外,1206182,,,,,対象外,0,,リクルートペイメント　入金額,,,3,,,0,0,no
2110,,,R.07/12/15,,,,対象外,0,,売上高(10%),,カキノバル,課税売上込10%,142216,,リクルートペイメント　売上(2025-11(月末)),,,3,,,0,0,no
2100,,,R.07/12/15,クレジット手数料,クレジット手数料(課税),カキノバル,課対仕入込10%適格,25,,,,,対象外,0,,リクルートペイメント　手数料/課税(2025-11(月末)),,,3,,,0,0,no
2100,,,R.07/12/15,クレジット手数料,クレジット手数料,カキノバル,非課仕入,3558,,,,,対象外,0,,リクルートペイメント　手数料/非課税(2025-11(月末)),,,3,,,0,0,no
2101,,,R.07/12/15,売掛金,㈱ﾘｸﾙｰﾄﾍﾟｲﾒﾝﾄ2,,対象外,138633,,,,,対象外,0,,リクルートペイメント　入金額(2025-11(月末)),,,3,,,0,0,no
2110,,,R.07/12/15,,,,対象外,0,,売上高(10%),,カキノバル,課税売上込10%,711568,,リクルートペイメント　売上,,,3,,,0,0,no
2100,,,R.07/12/15,クレジット手数料,クレジット手数料(課税),カキノバル,課対仕入込10%適格,433,,,,,対象外,0,,リクルートペイメント　手数料/課税,,,3,,,0,0,no
2100,,,R.07/12/15,クレジット手数料,クレジット手数料,カキノバル,非課仕入,17570,,,,,対象外,0,,リクルートペイメント　手数料/非課税,,,3,,,0,0,no
2101,,,R.07/12/15,売掛金,㈱ﾘｸﾙｰﾄﾍﾟｲﾒﾝﾄ2,,対象外,693565,,,,,対象外,0,,リクルートペイメント　入金額,,,3,,,0,0,no
2110,,,R.07/12/25,,,,対象外,0,,売上高(10%),,カキノバル,課税売上込10%,1340922,,リクルートペイメント　売上,,,3,,,0,0,no
2100,,,R.07/12/25,クレジット手数料,クレジット手数料(課税),カキノバル,課対仕入込10%適格,591,,,,,対象外,0,,リクルートペイメント　手数料/課税,,,3,,,0,0,no
2100,,,R.07/12/25,クレジット手数料,クレジット手数料,カキノバル,非課仕入,33249,,,,,対象外,0,,リクルートペイメント　手数料/非課税,,,3,,,0,0,no
2101,,,R.07/12/25,売掛金,㈱ﾘｸﾙｰﾄﾍﾟｲﾒﾝﾄ2,,対象外,1307082,,,,,対象外,0,,リクルートペイメント　入金額,,,3,,,0,0,no
2110,,,R.07/11/06,,,,対象外,0,,売上高(10%),,赤坂元気(仮),課税売上込10%,1108646,,リクルートペイメント　売上,,,3,,,0,0,no
2100,,,R.07/11/06,クレジット手数料,クレジット手数料,赤坂元気(仮),非課仕入,35918,,,,,対象外,0,,リクルートペイメント　手数料/非課税,,,3,,,0,0,no
2101,,,R.07/11/06,売掛金,㈱ﾘｸﾙｰﾄﾍﾟｲﾒﾝﾄ2,,対象外,1072728,,,,,対象外,0,,リクルートペイメント　入金額,,,3,,,0,0,no
2110,,,R.07/11/17,,,,対象外,0,,売上高(10%),,赤坂元気(仮),課税売上込10%,116776,,リクルートペイメント　売上(2025-10(月末)),,,3,,,0,0,no
2100,,,R.07/11/17,クレジット手数料,クレジット手数料,赤坂元気(仮),非課仕入,3783,,,,,対象外,0,,リクルートペイメント　手数料/非課税(2025-10(月末)),,,3,,,0,0,no
2101,,,R.07/11/17,売掛金,㈱ﾘｸﾙｰﾄﾍﾟｲﾒﾝﾄ2,,対象外,112993,,,,,対象外,0,,リクルートペイメント　入金額(2025-10(月末)),,,3,,,0,0,no
2110,,,R.07/11/17,,,,対象外,0,,売上高(10%),,赤坂元気(仮),課税売上込10%,1360601,,リクルートペイメント　売上,,,3,,,0,0,no
2100,,,R.07/11/17,クレジット手数料,クレジット手数料(課税),赤坂元気(仮),課対仕入込10%適格,7240,,,,,対象外,0,,リクルートペイメント　手数料/課税,,,3,,,0,0,no
2100,,,R.07/11/17,クレジット手数料,クレジット手数料,赤坂元気(仮),非課仕入,36853,,,,,対象外,0,,リクルートペイメント　手数料/非課税,,,3,,,0,0,no
2101,,,R.07/11/17,売掛金,㈱ﾘｸﾙｰﾄﾍﾟｲﾒﾝﾄ2,,対象外,1316508,,,,,対象外,0,,リクルートペイメント　入金額,,,3,,,0,0,no
2110,,,R.07/11/26,,,,対象外,0,,売上高(10%),,赤坂元気(仮),課税売上込10%,1653675,,リクルートペイメント　売上,,,3,,,0,0,no
2100,,,R.07/11/26,クレジット手数料,クレジット手数料(課税),赤坂元気(仮),課対仕入込10%適格,9546,,,,,対象外,0,,リクルートペイメント　手数料/課税,,,3,,,0,0,no
2100,,,R.07/11/26,クレジット手数料,クレジット手数料,赤坂元気(仮),非課仕入,44077,,,,,対象外,0,,リクルートペイメント　手数料/非課税,,,3,,,0,0,no
2101,,,R.07/11/26,売掛金,㈱ﾘｸﾙｰﾄﾍﾟｲﾒﾝﾄ2,,対象外,1600052,,,,,対象外,0,,リクルートペイメント　入金額,,,3,,,0,0,no
2110,,,R.07/12/05,,,,対象外,0,,売上高(10%),,赤坂元気(仮),課税売上込10%,2217604,,リクルートペイメント　売上,,,3,,,0,0,no
2100,,,R.07/12/05,クレジット手数料,クレジット手数料(課税),赤坂元気(仮),課対仕入込10%適格,13539,,,,,対象外,0,,リクルートペイメント　手数料/課税,,,3,,,0,0,no
2100,,,R.07/12/05,クレジット手数料,クレジット手数料,赤坂元気(仮),非課仕入,58362,,,,,対象外,0,,リクルートペイメント　手数料/非課税,,,3,,,0,0,no
2101,,,R.07/12/05,売掛金,㈱ﾘｸﾙｰﾄﾍﾟｲﾒﾝﾄ2,,対象外,2145703,,,,,対象外,0,,リクルートペイメント　入金額,,,3,,,0,0,no
2110,,,R.07/12/15,,,,対象外,0,,売上高(10%),,赤坂元気(仮),課税売上込10%,161485,,リクルートペイメント　売上(2025-11(月末)),,,3,,,0,0,no
2100,,,R.07/12/15,クレジット手数料,クレジット手数料(課税),赤坂元気(仮),課対仕入込10%適格,1172,,,,,対象外,0,,リクルートペイメント　手数料/課税(2025-11(月末)),,,3,,,0,0,no
2100,,,R.07/12/15,クレジット手数料,クレジット手数料,赤坂元気(仮),非課仕入,4109,,,,,対象外,0,,リクルートペイメント　手数料/非課税(2025-11(月末)),,,3,,,0,0,no
2101,,,R.07/12/15,売掛金,㈱ﾘｸﾙｰﾄﾍﾟｲﾒﾝﾄ2,,対象外,156204,,,,,対象外,0,,リクルートペイメント　入金額(2025-11(月末)),,,3,,,0,0,no
2110,,,R.07/12/15,,,,対象外,0,,売上高(10%),,赤坂元気(仮),課税売上込10%,1646644,,リクルートペイメント　売上,,,3,,,0,0,no
2100,,,R.07/12/15,クレジット手数料,クレジット手数料(課税),赤坂元気(仮),課対仕入込10%適格,16083,,,,,対象外,0,,リクルートペイメント　手数料/課税,,,3,,,0,0,no
2100,,,R.07/12/15,クレジット手数料,クレジット手数料,赤坂元気(仮),非課仕入,37963,,,,,対象外,0,,リクルートペイメント　手数料/非課税,,,3,,,0,0,no
2101,,,R.07/12/15,売掛金,㈱ﾘｸﾙｰﾄﾍﾟｲﾒﾝﾄ2,,対象外,1592598,,,,,対象外,0,,リクルートペイメント　入金額,,,3,,,0,0,no
2110,,,R.07/12/25,,,,対象外,0,,売上高(10%),,赤坂元気(仮),課税売上込10%,2587520,,リクルートペイメント　売上,,,3,,,0,0,no
